sample,bacteria,without_pretreatment_abundance,with_pretreatment_abundance
4143,Bifidobacterium longum,0,0.0042539367303512
4143,Muricoprocola aceti,0,0.0042273751657532
4143,Mesosutterella multiformis,0,0.0042192023766461
4143,Vescimonas coprocola,0,0.0041762952338319
4143,Choladousia sp902363135,0,0.0041722088392784
4143,Limivivens sp905214955,0,0.004157906458341
4143,Mediterraneibacter faecis,0,0.004068005778161
4143,Gallintestinimicrobium propionicum,0,0.0040189690435166
4143,Blautia_A sp003471165,0,0.004014882648963
4143,CAG-170 sp900545925,0,0.0040107962544095
4143,Acidaminococcus massiliensis,0,0.0040107962544095
4143,UMGS1071 sp900542375,0,0.0039188523769527
4143,Faecalibacterium duncaniae,0,0.0038922908123547
4143,Choladousia sp902363665,0,0.0038228221049425
4143,CAG-177 sp003514385,0,0.0037513102002535
4143,Enterocloster sp900543885,0,0.0037267918329303
4143,Pararoseburia lenta,0,0.0037247486356535
4143,Faecalibacterium longum,0,0.0036981870710555
4143,CAG-103 sp900543625,0,0.003604199996322
4143,Ruminococcus_B gnavus,0,0.0035939840099362
4143,Pilosibacter sp900066785,0,0.0035163425134169
4143,Phascolarctobacterium faecium,0,0.0034856945542653
4143,Hominibacterium hominis,0,0.003479564962435
4143,Lentihominibacter faecis,0,0.0034468738060047
4143,Vescimonas sp000435555,0,0.0034387010168976
4143,Anaerotignum_A faecicola,0,0.0033978370713621
4143,Faecalibacterium sp900539945,0,0.0033712755067622
4143,Flavonifractor plautii,0,0.0032548132619842
4143,Blautia_A acetigignens,0,0.0032098629218932
4143,Mediterraneibacter_A butyricigenes,0,0.0031812581600184
4143,Aveggerthella excrementigallinarum,0,0.0031342646226507
4143,CAG-492 sp000434335,0,0.0031240486362668
4143,Brotaphodocola sp003478505,0,0.0030116727860424
4143,Prevotella sp900313215,0,0.0030014567996566
4143,Eubacterium_U album,0,0.0029830680241657
4143,Weissella confusa,0,0.0029258585004141
4143,UBA11524 sp000437595,0,0.0028747785684948
4143,Hominicoprocola sp900550165,0,0.0028563897930019
4143,CAG-170 sp900553545,0,0.0028523033984483
4143,Lentihominibacter excrementipullorum,0,0.002846173806618
4143,Aphodocola sp000434835,0,0.0027624027182684
4143,Eubacterium_P hominis,0,0.00272971156184
4143,Vescimonas cirricatena,0,0.0027235819700097
4143,Evtepia excrementipullorum,0,0.0027051931945168
4143,Ventricola sp900542395,0,0.0026214221061672
4143,Prevotella sp000434975,0,0.0026152925143369
4143,CAG-238 sp900542245,0,0.0025846445551853
4143,Hydrogeniiclostridium mannosilyticum,0,0.0025560397933085
4143,Roseburia hominis,0,0.0025499102014782
4143,Faecalitalea cylindroides,0,0.0025376510178176
4143,Streptococcus thermophilus,0,0.0025131326504963
4143,Faecousia intestinalis,0,0.0025049598613892
4143,UMGS1975 sp900546685,0,0.0024600095212983
4143,Oscillibacter faecalis_A,0,0.0024579663240215
4143,CAG-245 sp000435175,0,0.002435491153977
4143,Brotaphodocola sp003480315,0,0.0023006401337061
4143,Fusobacterium_A mortiferum,0,0.0022740785691061
4143,Bacteroides finegoldii,0,0.0022536465963384
4143,Paraprevotella clara,0,0.0021514867324978
4143,Bariatricus comes,0,0.0018347911545903
4143,Bacteroides intestinalis_A,0,0.0018123159845452
4143,Butyricimonas paravirosa,0,0.0018020999981611
4143,Methanocatella smithii,0,0.0016570329915064
4143,Streptococcus rubneri,0,0.0016468170051222
4143,Anaerobutyricum soehngenii,0,0.0016222986378003
4143,Clostridium_A leptum,0,0.001614125848693
4143,Ventricola sp900542445,0,0.0016120826514162
4143,Lawsonibacter faecis_A,0,0.0015589595222187
4143,Clostridium_AQ innocuum,0,0.0015528299303882
4143,CAG-274 sp000432155,0,0.0015487435358346
4143,Amedibacterium intestinale,0,0.0015364843521736
4143,Phocaeicola dorei,0,0.0014792748284225
4143,Rothia sp916720455,0,0.001401633331903
4143,Roseburia_C amylophila,0,0.0013893741482421
4143,Blautia_A sp934394595,0,0.001379158161858
4143,Alistipes communis,0,0.0013771149645811
4143,Phocaeicola coprocola,0,0.0013485102027056
4143,Holdemania massiliensis,0,0.0013444238081519
4143,Prevotella stercorea,0,0.00131990544083
4143,Enterocloster aldenensis,0,0.0013056030598922
4143,Alistipes onderdonkii,0,0.0012872142844008
4143,Brotaphodocola sp003506385,0,0.0012769982980166
4143,Pseudobutyricicoccus sp003477405,0,0.0012504367334179
4143,Avimicrobium caecorum,0,0.0012320479579264
4143,Prevotella sp934191715,0,0.0011993568014972
4143,Lawsonibacter asaccharolyticus,0,0.0011932272096667
4143,Pseudoscillospira sp018369915,0,0.0011564496586838
4143,Negativibacillus massiliensis,0,0.001119672107701
4143,Oscillibacter sp944387015,0,0.0011033265294864
4143,Eggerthella lenta,0,0.0010992401349327
4143,Bacteroides salyersiae,0,0.0010461170057352
4143,Jutongia sp003524945,0,0.0010175122438596
4143,Oscillibacter faecalis,0,0.0010093394547523
4143,Laedolimicola ammoniilytica,0,0.0009889074819841
4143,Pseudoflavonifractor_A gallinarum,0,0.0009603027201085
4143,Alistipes_A indistinctus,0,0.0009603027201085
4143,Butyribacter hominis,0,0.0009562163255548
4143,Anaerotardibacter sp000435675,0,0.0009439571418939
4143,Bacteroides stercoris,0,0.0009398707473402
4143,Lawsonibacter aceti,0,0.0009173955772951
4143,Agathobaculum ammoniilyticum,0,0.0009092227881878
4143,Hominenteromicrobium mulieris,0,0.000907179590911
4143,Streptococcus salivarius,0,0.0009030931963573
4143,Prevotella copri_N,0,0.0008928772099732
4143,Butyricimonas virosa,0,0.0008724452372049
4143,Streptococcus australis_C,0,0.0008704020399281
4143,Allochristensenella caecavium,0,0.0008683588426513
4143,Faecalibacillus faecis,0,0.0008683588426513
4143,Prevotella sinensis,0,0.0008520132644367
4143,Scatomonas hejianensis,0,0.0008499700671598
4143,Prevotella sp900548745,0,0.0008438404753294
4143,CAG-882 sp003486385,0,0.0008336244889452
4143,Dielma fastidiosa,0,0.0008070629243465
4143,HGM13006 sp900757695,0,0.0008070629243465
4143,Streptococcus hohhotensis,0,0.0007948037406855
4143,Bacteroides eggerthii,0,0.0007825445570246
4143,Suilimivivens aceti,0,0.0007723285706404
4143,Parasutterella gallistercoris,0,0.00076619897881
4143,CAJJNI01 sp905193085,0,0.0007621125842563
4143,Roseburia intestinalis,0,0.0007437238087649
4143,Phocaeicola_A sp900765575,0,0.0007335078223807
4143,Adlercreutzia equolifaciens,0,0.0007232918359966
4143,Collinsella sp938023905,0,0.0007151190468893
4143,Prevotella rara,0,0.0006722119040759
4143,Prevotella sp900551275,0,0.0006701687067991
4143,Bifidobacterium animalis_B,0,0.0006619959176918
4143,Butyribacter intestini,0,0.0006211319721553
4143,Bacteroides nordii,0,0.0006068295912175
4143,Prevotella copri_K,0,0.000600699999387
4143,Ruthenibacterium merdipullorum,0,0.0005945704075565
4143,Alistipes putredinis,0,0.0005925272102797
4143,CAG-115 sp003531585,0,0.0005843544211724
4143,HGM11808 sp900757025,0,0.0005659656456809
4143,Prevotella copri_E,0,0.0005659656456809
4143,Brotaphodocola sp003481825,0,0.0005618792511273
4143,Gemmiger sp900540595,0,0.0005577928565736
4143,Collinsella sp027660625,0,0.0005496200674663
4143,Ruminococcoides intestinale,0,0.0005312312919749
4143,Faecalicatena contorta,0,0.0005230585028676
4143,Oliverpabstia tarda,0,0.0005189721083139
4143,CAG-882 sp900545175,0,0.0005128425164834
4143,Hungatella effluvii,0,0.0005087561219298
4143,Blautia_A sp003477525,0,0.0005046697273761
4143,Granulicatella sp938039195,0,0.0004985401355457
4143,UMGS856 sp900546265,0,0.0004842377546079
4143,Christensenella intestinihominis,0,0.0004781081627774
4143,Collinsella sp003466125,0,0.0004699353736701
4143,Ruminococcus_C sp000433635,0,0.000459719387286
4143,Bianquea renquensis,0,0.0004535897954555
4143,Eubacterium_F sp003491505,0,0.0004535897954555
4143,Cloacibacillus porcorum,0,0.0004454170063482
4143,Acutalibacter stercoravium,0,0.0004433738090713
4143,Collinsella sp900758375,0,0.0004331578226872
4143,Eubacterium_B sp938049335,0,0.0004270282308567
4143,Catenibacterium mitsuokai,0,0.0004065962580885
4143,Faecalibacillus sp003480255,0,0.0003922938771507
4143,Otoolea saccharolyticum_A,0,0.0003841210880434
4143,Streptococcus constellatus,0,0.0003820778907665
4143,Coprococcus_A catus,0,0.0003800346934897
4143,Parabacteroides segnis,0,0.0003759482989361
4143,Alistipes_A hominis,0,0.0003759482989361
4143,Hominicoprocola sp003522105,0,0.0003698187071056
4143,Christensenella minuta,0,0.0003575595234446
4143,Anaerostipes sp900066705,0,0.0003555163261678
4143,Gemella sp963532255,0,0.0003514299316141
4143,Limisoma sp000437795,0,0.0003493867343373
4143,Massiliimalia massiliensis,0,0.0003493867343373
4143,Pauljensenia sp937926415,0,0.0003473435370605
4143,Collinsella sp027669365,0,0.0003453003397837
4143,Neoanaerotignum_A sp944377425,0,0.00034121394523
4143,Enterocloster bolteae,0,0.0003371275506764
4143,Paludihabitans sp900543295,0,0.0003350843533995
4143,Pauljensenia sp000466265,0,0.0003228251697386
4143,Raoultibacter timonensis,0,0.0003187387751849
4143,Blautia_A sp934359835,0,0.0003166955779081
4143,Blautia_A schinkii_B,0,0.0003044363942471
4143,Lachnospira sp900545725,0,0.0003044363942471
4143,Prevotella sp900557035,0,0.0003003499996935
4143,CAG-303 sp000437755,0,0.0002983068024166
4143,Klebsiella pneumoniae,0,0.0002860476187557
4143,Merdimmobilis hominis,0,0.0002799180269252
4143,Oscillibacter sp944387035,0,0.0002799180269252
4143,Hominicoprocola sp900317525,0,0.0002778748296484
4143,Dorea_D hominis,0,0.0002758316323716
4143,Prevotella sp934202525,0,0.0002737884350947
4143,Akkermansia muciniphila,0,0.0002737884350947
4143,Streptococcus vestibularis,0,0.0002717452378179
4143,Enterocloster citroniae,0,0.0002635724487106
4143,Lachnospira sp900551945,0,0.0002553996596033
4143,Maccoya intestinihominis,0,0.0002553996596033
4143,Ruminococcus_C sp000980705,0,0.0002492700677728
4143,Blautia_A sp905206915,0,0.0002492700677728
4143,Porphyromonas uenonis,0,0.0002492700677728
4143,Prevotella copri_F,0,0.000247226870496
4143,Pseudoruminococcus_B merdavium,0,0.0002451836732192
4143,Scatomonas merdavium,0,0.0002451836732192
4143,CAG-103 sp900757655,0,0.0002451836732192
4143,Zongyangia gallinarum,0,0.0002431404759423
4143,Streptococcus anginosus,0,0.0002431404759423
4143,Prevotella sp021636625,0,0.0002431404759423
4143,Blautia_A sp900066335,0,0.0002410972786655
4143,Megamonas funiformis,0,0.0002410972786655
4143,Enterocloster sp001517625,0,0.0002410972786655
4143,Brotaphodocola sp900540335,0,0.0002390540813887
4143,Bacteroides hominis,0,0.0002370108841118
4143,Butyricicoccus sp900604335,0,0.0002370108841118
4143,Prevotella copri_B,0,0.000234967686835
4143,Angelakisella sp004557855,0,0.0002308812922814
4143,Guopingia tenuis,0,0.0002288380950045
4143,CAG-269 sp000437215,0,0.0002288380950045
4143,Collinsella sp041330285,0,0.0002288380950045
4143,Prevotella sp022741625,0,0.0002227085031741
4143,Enterococcus faecalis,0,0.0002206653058972
4143,Bacteroides sp900557355,0,0.0002206653058972
4143,Alistipes finegoldii,0,0.0002186221086204
4143,Hominiventricola filiformis,0,0.0002165789113436
4143,Duodenibacillus intestinigallinarum,0,0.0002145357140668
4143,Laedolimicola sp944378225,0,0.0002145357140668
4143,Massilistercora sp902406105,0,0.0002124925167899
4143,Faecalimonas sp000209385,0,0.0002104493195131
4143,Streptococcus oralis_CP,0,0.0002104493195131
4143,Oscillibacter sp902478785,0,0.0002104493195131
4143,Collinsella sp027669525,0,0.0002084061222363
4143,Bulleidia sp938039295,0,0.0002084061222363
4143,Prevotella copri_O,0,0.0002084061222363
4143,Rothia mucilaginosa_D,0,0.0002063629249594
4143,Claveliimonas ammoniilytica,0,0.0002063629249594
4143,Eubacterium maltosivorans,0,0.0002022765304058
4143,Gemella morbillorum,0,0.000200233333129
4143,Metalachnospira sp902406135,0,0.0001981901358521
4143,CAG-302 sp934162325,0,0.0001981901358521
4143,Blautia_A sp900120195,0,0.0001981901358521
4143,Pauljensenia sp902373545,0,0.0001920605440217
4143,Vescimonas sp003487665,0,0.0001920605440217
4143,Haemophilus_D sp905205995,0,0.0001900173467448
4143,Agathobacter sp900546625,0,0.000187974149468
4143,Dialister sp000434475,0,0.000187974149468
4143,Ruminococcoides intestinalis,0,0.000187974149468
4143,Evtepia sp004556345,0,0.0001859309521912
4143,Streptococcus vulneris,0,0.0001859309521912
4143,Enterocloster clostridioformis,0,0.0001838877549144
4143,Intestinimonas butyriciproducens,0,0.0001838877549144
4143,CAG-245 sp000434195,0,0.0001818445576375
4143,Leuconostoc lactis,0,0.0001777581630839
4143,Collinsella sp036550355,0,0.0001777581630839
4143,Suilimivivens sp000438155,0,0.0001777581630839
4143,CAKUFI01 sp934647305,0,0.000175714965807
4143,CAG-217 sp000436335,0,0.0001736717685302
4143,Eubacterium_G sp000435815,0,0.0001716285712534
4143,Desulfovibrio fairfieldensis_A,0,0.0001695853739766
4143,Hominibacterium sp019420305,0,0.0001695853739766
4143,Intestinibacter bartlettii,0,0.0001675421766997
4143,Streptococcus australis_B,0,0.0001654989794229
4143,Laedolimicola intestinihominis,0,0.0001634557821461
4143,Collinsella sp900542155,0,0.0001634557821461
4143,Hominicoprocola sp934835795,0,0.0001634557821461
4143,Cryptobacteroides sp900544195,0,0.0001614125848693
4143,Mediterraneibacter turbiniformis,0,0.0001573261903156
4143,Streptococcus infantarius,0,0.0001573261903156
4143,Prevotella copri,0,0.000153239795762
4143,CAG-170 sp002404795,0,0.0001450670066546
4143,Butyricimonas hominis,0,0.0001430238093778
4143,Prevotella copri_R,0,0.0001430238093778
4143,Anaerococcus vaginalis,0,0.000140980612101
4143,Vescimonas sp000435975,0,0.000140980612101
4143,Schaedlerella glycyrrhizinilytica_A,0,0.000140980612101
4143,Pauljensenia sp900554605,0,0.000140980612101
4143,Pilosibacter sp900066055,0,0.000140980612101
4143,Collinsella sp902475615,0,0.0001389374148242
4143,Bittarella massiliensis,0,0.0001389374148242
4143,Oliverpabstia intestinalis,0,0.0001368942175473
4143,Christensenella hongkongensis,0,0.0001368942175473
4143,Alistipes senegalensis,0,0.0001368942175473
4143,Corynebacterium durum,0,0.0001348510202705
4143,Eisenbergiella porci,0,0.0001328078229937
4143,Streptococcus mitis_AP,0,0.0001328078229937
4143,Enterococcus_E cecorum,0,0.0001328078229937
4143,Prevotella copri_G,0,0.0001328078229937
4143,Streptococcus mitis_BG,0,0.0001328078229937
4143,Oscillibacter sp900544105,0,0.0001307646257169
4143,Gordonibacter sp003339845,0,0.0001307646257169
4143,Neobittarella massiliensis,0,0.00012872142844
4143,Pauljensenia sp000278725,0,0.00012872142844
4143,Collinsella sp902835305,0,0.00012872142844
4143,Eubacterium_B sulci,0,0.0001266782311632
4143,Weissella fermenti,0,0.0001246350338864
4143,Streptococcus sanguinis_X,0,0.0001205486393327
4143,HGM13006 sp900756575,0,0.0001205486393327
4143,Blautia_A wexlerae_B,0,0.0001185054420559
4143,Clostridium sp000435835,0,0.0001185054420559
4143,Faecalibacterium prausnitzii,0,0.0001185054420559
4143,Ruminococcoides intestinihominis,0,0.0001164622447791
4143,Anaerofustis stercorihominis_A,0,0.0001164622447791
4143,Agathobaculum hominis,0,0.0001164622447791
4143,Streptococcus sp943912555,0,0.0001164622447791
4143,CAG-170 sp000432135,0,0.0001144190475022
4143,Weissella cibaria,0,0.0001144190475022
4143,Blautia_A caecimuris,0,0.0001144190475022
4143,Veillonella sp900552445,0,0.0001123758502254
4143,UMGS1696 sp900753285,0,0.0001123758502254
4143,Bacteroides thetaiotaomicron_A,0,0.0001123758502254
4143,Anaerostipes hadrus_C,0,0.0001103326529486
4143,Lactonifactor sp009677585,0,0.0001082894556718
4143,SDRW01 sp007845485,0,0.0001082894556718
4143,Agathobacter sp900317585,0,0.0001082894556718
4143,Dialister sp025992895,0,0.0001082894556718
4143,Angelakisella sp900547385,0,0.0001082894556718
4143,Acetatifactor hominis,0,0.0001082894556718
4143,Collinsella sp900543645,0,0.0001082894556718
4143,Allocoprobacillus sp002160865,0,0.0001062462583949
4143,Lachnospira eligens,0,0.0001042030611181
4143,Prevotella sp900546535,0,0.0001042030611181
4143,HGM11616 sp900761075,0,0.0001042030611181
4143,Granulicatella adiacens,0,0.0001021598638413
4143,Streptococcus parasanguinis_C,0,0.0001021598638413
4143,CAG-269 sp001916065,0,0.0001021598638413
8366,Phocaeicola vulgatus,0.0279856865411474,0.0173391536962226
8366,Bacteroides ovatus,0.0272486392263949,0.0246233616159936
8366,Bacteroides thetaiotaomicron,0.019601773335838,0.0169395821569719
8366,Blautia_A wexlerae,0.0195501800238056,0.0151555796507396
8366,Escherichia coli,0.0193880296145609,0.0213442487023301
8366,Blautia_A faecis,0.0186952051386935,0.0157765100708911
8366,Bacteroides uniformis,0.0182013834378086,0.0129776333734155
8366,Roseburia inulinivorans,0.0178660269095971,0.0119477518004163
8366,Fusicatenibacter saccharivorans,0.0172284809823358,0.0117338966103934
8366,Bacteroides caccae,0.0169336620564346,0.0112330252442904
8366,Anthropogastromicrobium aceti,0.016141336193076,0.0105182986881664
8366,Agathobacter faecis,0.0157580715894045,0.0092332916253181
8366,Blautia_A obeum,0.0149325785968829,0.0091563787938188
8366,Paraprevotella clara,0.014210272228425,0.0080983583800264
8366,Parabacteroides distasonis,0.0138085814418852,0.0120077813274386
8366,Bacteroides stercoris,0.0133589825798854,0.0098898645771388
8366,Bariatricus comes,0.0127546037817895,0.0069540455211397
8366,Mediterraneibacter faecis,0.0117595899068736,0.007513070491548
8366,Gemmiger formicilis,0.0116674589925297,0.0078619921173714
8366,Blautia_A intestinihominis,0.0114979381101365,0.0077625682132381
8366,Agathobacter rectalis,0.0114942528735628,0.0088130849361524
8366,Acetatifactor acetigignens,0.0113947514860716,0.008482922537523
8366,Gemmiger sp900539695,0.011092562087023,0.0071228785658944
8366,Bacteroides hominis,0.0110225425921211,0.0096647538507999
8366,Anaerostipes hadrus,0.0106429632250232,0.0074042669738175
8366,Agathobaculum butyriciproducens,0.0105508323106793,0.0084454040831328
8366,Enterocloster sp000431375,0.0105250356546637,0.0083328487199624
8366,Dorea formicigenerans,0.010396052374582,0.0080289492394071
8366,CAG-882 sp003486385,0.010200734836172,0.0054439277319524
8366,Bifidobacterium longum,0.0100680663195166,0.0056634106901324
8366,Lachnospira eligens_A,0.0100459549000746,0.005586497858633
8366,Gemmiger qucibialis,0.010042269663501,0.0060123323159578
8366,Wujia hominis,0.0099980468246158,0.0057815938214598
8366,Roseburia_C amylophila,0.0099243420931402,0.0052281966192106
8366,Oliverpabstia faecicola,0.0098395816519436,0.0052638391508817
8366,Bifidobacterium pseudocatenulatum,0.0098395816519436,0.0055489794042429
8366,Prevotella sp000434975,0.009765876920468,0.006770205094629
8366,Parabacteroides merdae,0.009754821210747,0.0077756996722751
8366,Lachnospira rogosae,0.0097437655010261,0.0051419041741142
8366,Hominisplanchenecus faecis,0.0096479493501073,0.0053426279051
8366,Blautia_A sp005848555,0.009401038499666,0.0054270444274774
8366,Mediterraneibacter lactaris,0.0092941666390262,0.0058903973391903
8366,Blautia_A schinkii_B,0.0089477544010926,0.0055283442543298
8366,Coprococcus_A intestinihominis,0.0088740496696182,0.005584621935914
8366,Faecalibacillus intestinalis,0.0088040301747162,0.0066914163404106
8366,Pilosibacter fragilis,0.0087082140237986,0.0095278114922763
8366,Otoolea fessa,0.0084944703025203,0.0061755375925515
8366,Dorea_A amylophila,0.0082475594520778,0.0043990387771972
8366,Limisoma sp000437795,0.0077389968048995,0.0044853312222935
8366,Parasutterella gallistercoris,0.0077279410951785,0.0045922588173049
8366,Bilophila wadsworthia,0.0075952725785219,0.0071266304113324
8366,Blautia_A sp003471165,0.0073483617280807,0.0095972206328976
8366,Eubacterium_I ramulus,0.0071825260822612,0.0041908113553353
8366,CAG-303 sp000437755,0.0069393004683924,0.0054139129684403
8366,Ruminococcus_C callidus,0.0068508547906221,0.0050406043472618
8366,Hominimerdicola aceti,0.0068176876614592,0.0055489794042429
8366,Butyribacter hominis,0.006773464822574,0.0049280489840933
8366,Butyribacter intestini,0.0066923896179511,0.0061849172061505
8366,Ruminococcoides intestinale,0.006659222488787,0.0039713283971534
8366,COE1 sp001916965,0.0064860163698201,0.0062843411102819
8366,Butyricimonas paravirosa,0.0064565344772296,0.0093102044568154
8366,CAG-269 sp000437215,0.0057710804745108,0.0029770893558253
8366,Hominicoprocola sp934835795,0.0057710804745108,0.0036599252257201
8366,Eubacterium_G ventriosum,0.0057673952379371,0.0042677241868326
8366,Hominilimicola fabiformis,0.005734228108773,0.0048698953797881
8366,Romboutsia timonensis,0.0056863200333142,0.0065976202044362
8366,Dorea_A longicatena,0.0055462810435115,0.0038212545795948
8366,Streptococcus salivarius,0.0055425958069366,0.0049674433612025
8366,Eubacterium_R sp000436835,0.0055425958069366,0.0032622296091884
8366,Vescimonas sp003487665,0.0055241696240683,0.0033635294360408
8366,Blautia_A sp900120195,0.0054652058388885,0.0050762468789329
8366,Alistipes putredinis,0.0054209830000034,0.0043765277045631
8366,Hominiventricola aquisgranensis,0.0052404064078893,0.0064794370731087
8366,Hominenteromicrobium mulieris,0.0052219802250197,0.00435214070921
8366,Choladousia sp902363135,0.0050708855254961,0.0044346813088683
8366,Muricoprocola shaoxingensis,0.0049382170088407,0.0048980342205812
8366,Eubacterium_U album,0.0049161055893975,0.0043802795500031
8366,Blautia_A acetigignens,0.0047650108898738,0.0081152416845035
8366,Lachnospira hominis,0.0046139161903489,0.004354016631929
8366,Mediterraneibacter torques,0.0044959886199882,0.0049374285976904
8366,Evtepia gabavorous,0.0044443953079558,0.0040219783105806
8366,Ruminococcoides intestinihominis,0.0043043563181531,0.0037574732071325
8366,UBA3402 sp003478355,0.0042564482426943,0.0054833221090616
8366,Dialister sp000434475,0.004168002564924,0.0026469269571959
8366,CAG-274 sp000432155,0.0041348354357599,0.0039188025610091
8366,Laedolimicola intestinihominis,0.0041053535431706,0.0047517122484606
8366,Scybalousia sp900542735,0.0040795568871538,0.0022248443453112
8366,Pilosibacter sp900066055,0.0039026655316133,0.0037443417480955
8366,Oscillibacter segnis,0.0036594399177445,0.0053445038278191
8366,Lawsonibacter sp900549405,0.0035046599816471,0.0036580493029991
8366,Bacteroides xylanisolvens,0.0034788633256303,0.0071829080929166
8366,Adlercreutzia equolifaciens,0.0034456961964661,0.0041626725145422
8366,Hominiventricola filiformis,0.0033941028844337,0.0043146222548198
8366,Dorea_D hominis,0.0033498800455486,0.0035923920078178
8366,Alistipes communis,0.0032614343677783,0.0046672957260852
8366,Alistipes shahii,0.0032577491312047,0.0052882261462348
8366,Butyricimonas faecihominis,0.0031656182168608,0.0059748138615676
8366,CAG-882 sp900545175,0.003117710141402,0.0053895259730872
8366,Weissella confusa,0.0030808577756642,0.0049130416023373
8366,Faecalibacterium duncaniae,0.0030698020659432,0.0040407375377747
8366,CAG-170 sp002404795,0.0029813563881729,0.0039975913152275
8366,Streptococcus salivarius_D,0.0029334483127141,0.0022154647317141
8366,Brotaphodocola sp003506385,0.0029187073664183,0.004845508384435
8366,Collinsella sp902405995,0.0028929107104027,0.0015964102342839
8366,Agathobaculum hominis,0.0028228912155007,0.0037593491298515
8366,Brotaphodocola sp003480315,0.0028081502692061,0.0050574876517369
8366,Enterocloster sp900541315,0.0027197045914358,0.0056033811631081
8366,Suilimivivens sp000438155,0.0027086488817149,0.004858639843472
8366,Claveliimonas ammoniilytica,0.00270496364514,0.0035923920078178
8366,Faecalibacterium taiwanense,0.0023253842780434,0.0060142082386768
8366,Clostridium saudiense,0.0021042700836177,0.0043296296365759
8366,Enterococcus faecalis,0.0020747881910272,0.0037049473709863
8366,Oscillibacter welbionis,0.0020084539327002,0.0049374285976904
8366,Faecalibacterium longum,0.0018499887600279,0.0043277537138569
8366,Vescimonas coprocola,0.0018278773405848,0.0030765132599587
8366,Faecalibacterium sp900539945,0.001757857845684,0.0039056711019721
8366,Weissella cibaria,0.0017320611896672,0.0039206784837282
8366,Lachnospira sp000436535,0.0016878383507821,0.0033072517544566
8366,Hominicoprocola sp900317525,0.0016841531142084,0.0034160552721851
8366,Otoolea sp000435655,0.0016694121679138,0.0039150507155692
8366,Flavonifractor plautii,0.0016546712216179,0.0050143414291897
8366,Alistipes senegalensis,0.0016436155118969,0.0040519930740927
8366,Pilosibacter sp900066785,0.0016399302753233,0.0042377094233224
8366,Faecousia intestinalis,0.0016141336193064,0.0033091276771756
8366,Agathobaculum sp900544475,0.0016104483827328,0.0030108559647774
8366,Anaerobutyricum hallii,0.0015883369632908,0.0030840169508367
8366,Anaerotignum_A faecicola,0.0015072617586679,0.0030014763511784
8366,CAG-103 sp900543625,0.0014519832100618,0.003160929782336
8366,Roseburia hominis,0.0013672227688652,0.0032903684499796
8366,Alistipes_A indistinctus,0.001345111349422,0.0035211069444775
8366,Collinsella aerofaciens_AF,0.0013414261128484,0.0007841356967458
8366,Maccoya intestinihominis,0.0013303704031274,0.0027050805615011
8366,Oscillibacter faecalis,0.001278777091095,0.0028476506881817
8366,Faecalibacterium prausnitzii,0.001267721381374,0.0033785368177969
8366,Blautia_A intestinalis,0.0012382394887835,0.0029602060513502
8366,Roseburia intestinalis,0.0012050723596201,0.003633662307646
8366,Klebsiella pneumoniae,0.0012013871230463,0.0038475174976688
8366,UMGS1975 sp959600905,0.0011977018864726,0.0019753466236191
8366,Dorea_A sp019421265,0.0011866461767513,0.0012249775358254
8366,Clostridium sp000435835,0.0011792757036037,0.0024368236126131
8366,Streptococcus parasanguinis_X,0.0011239971549973,0.0014838548711147
8366,Dialister sp021633965,0.0010650333698171,0.0006171785747114
8366,Alistipes_A hominis,0.0010576628966696,0.0032847406818225
8366,Hominicoprocola fusiformis,0.0010502924235221,0.0014857307938342
8366,Oscillibacter faecalis_A,0.0009692172188993,0.0022980053313705
8366,CAG-170 sp937967235,0.0009176239068667,0.002905804292485
8366,Laedolimicola ammoniilytica,0.0008770863045553,0.0017896302743912
8366,Collinsella sp003475325,0.0008623453582602,0.0005177546705785
8366,Blautia_A ammoniilytica,0.0008623453582602,0.0019378281692307
8366,Escherichia ruysiae,0.0008586601216865,0.0027838693157194
8366,Ruminococcus_B gnavus,0.0008512896485389,0.002191077736361
8366,Lawsonibacter aceti,0.0008402339388177,0.0022192165771522
8366,Oscillibacter sp900550685,0.0008107520462276,0.0022754942587383
8366,Streptococcus salivarius_E,0.0007665292073424,0.0004520973753965
8366,UMGS1071 sp900542375,0.0007481030244736,0.0018140172697445
8366,Bacteroides finegoldii,0.0007149358953097,0.0022154647317141
8366,Pauljensenia sp018382595,0.0007001949490147,0.0012212256903864
8366,Comamonas kerstersii,0.0006965097124409,0.0028795413744129
8366,Hungatella effluvii,0.0006301754541132,0.0019734707009001
8366,Streptococcus pasteurianus,0.0006264902175395,0.0007916393876237
8366,Phocaeicola dorei,0.0006154345078182,0.0021498074365309
8366,Lawsonibacter sp900066825,0.0006117492712444,0.0023205164040046
8366,Lentihominibacter butyricus,0.0006043787980969,0.0018684190286097
8366,Streptococcus constellatus,0.0006043787980969,0.0012062183086305
8366,HGM11808 sp900757025,0.0006006935615231,0.0014913585619926
8366,Prevotella sp015074785,0.0005970083249494,0.0060235878522738
8366,Collinsella sp905208635,0.0005822673786543,0
8366,Mediterraneibacter_A butyricigenes,0.0005380445397692,0.0015213733255044
8366,Ruthenibacterium lactatiformans,0.0005306740666217,0.0019190689420358
8366,Prevotella stercorea,0.0005196183569004,0.0014838548711147
8366,Eubacterium_B sulci,0.0005085626471791,0.0016189213069178
8366,Blautia_A luti,0.0005085626471791,0.0016151694614788
